Colonia,Alcaldía,lat,lon,hospital_dist(km),pharmacy_dist(km),clinic_dist(km),dentist_dist(km),doctors_dist(km),convenience_dist(km),supermarket_dist(km),butcher_dist(km),marketplace_dist(km),greengrocer_dist(km),mall_dist(km),school_dist(km),university_dist(km),kindergarten_dist(km),bank_dist(km),atm_dist(km),target
MORELOS I,CUAUHTEMOC,19.447324342,-99.127710471,0.8779752791109446,0.643961689753239,0.7517417513040737,1.807663676513413,1.3630407777425009,0.5906251004406338,0.5317349853064475,1.3958681685217,0.8172897240969152,2.3418628681063995,0.5381510734561218,0.3292065494327884,3.441423661675499,1.326272687206182,0.9243743414551764,1.6065026233081685,23082.0
MORALES SECCION PALMAS (POLANCO),MIGUEL HIDALGO,19.435734644,-99.204996259,0.9908096533348092,0.2912664627090769,0.2194858354825959,3.214209702024131,0.912071458679153,0.4000891625826257,0.4824988165029213,1.0393196141888856,1.4958166026842723,0.9974681941917892,0.2982335317306821,0.7651168610739822,4.874663275942592,1.1786431663870187,0.0820731519300319,0.5661038022476336,63277.125
MONTE DE PIEDAD,COYOACAN,19.343538237,-99.173461778,0.6262561946304787,0.2916254806613125,1.7350020366788022,1.5170425190075822,0.5874452337467321,0.2745290851304169,1.2582029192595166,1.2925544509721214,2.300361347273546,1.290764138025949,2.1075466636856706,0.2807750162366579,1.189953572028687,2.9540110508294632,0.7919595671404734,0.2836293243107627,29778.666666667
MOLINO DE ROSAS,ALVARO OBREGON,19.371208855,-99.201335786,1.3603616292728546,0.2328368879286055,2.049887030576541,1.2185613128912451,2.514376247087944,0.6745443106328117,1.0005861879827171,2.8268085586882887,2.0823878831429723,1.313279309995365,1.36830597292919,0.0551928085292791,2.7719472690706355,3.1831932950120736,1.1460237803397078,0.68744467861883,26099.0
MODERNA,BENITO JUAREZ,19.395006712,-99.134476406,1.4748554016448745,0.4518401826907847,1.1980689905693342,0.7878585952203235,0.8137535616047311,0.3846254172678028,0.7599007603630855,1.2883517291729656,1.2854352543959355,1.7169210613164123,2.85292969491462,0.595048911015935,0.4432963297067868,1.3407155882953052,0.7978285652640978,1.279486042008502,22147.409090909
MODELO PENSIL,MIGUEL HIDALGO,19.446966383,-99.189783389,1.247242694140327,0.3330479340614828,0.5323675539508179,1.740345354261501,1.2649393682574168,0.2669270406729933,0.93012406979622,1.940432875073992,0.6237817395992242,1.9228067412098448,1.4584504804328835,1.000716466949335,3.473124678573445,2.2825072084262934,0.3236076115776953,1.3240781203519738,40822.5
MODELO (U),IZTAPALAPA,19.363982809,-99.125169162,0.4783038381104861,0.3816406849031182,0.501671698903955,1.1819673803436763,1.6407297932988834,0.4086120161808423,0.6670551260419699,0.454408521856672,0.7792175400503111,1.206841753342186,2.8024711578474832,0.3537165706430566,2.583928404198468,0.7051004011514276,0.5381136048611904,1.1678047016829949,28643.0
MOCTEZUMA 2A SECCION IV,VENUSTIANO CARRANZA,19.426589344,-99.098263832,0.6821897435886991,1.1763575598303817,1.3394644547823835,1.1266757479840614,0.9798144859611896,0.3886596245949961,0.7354408374110625,1.6936228748631046,1.1709198687953788,1.7604438102245268,1.6463462057895932,1.0158430719016105,3.471632597097282,3.447177707225108,1.0150829744263,2.161490447495743,16750.0
MOCTEZUMA 2A SECCION III,VENUSTIANO CARRANZA,19.432516119,-99.103971614,0.612578706178464,1.2802431167566115,2.2296491370470943,2.0164694522755875,1.8696150127778768,0.0704898416205421,1.3371451710447633,2.091287957122585,2.0514399020203284,2.6329704510878784,1.432527342633381,0.8183971690025706,4.264478002749732,2.7230343256381757,1.439094493956432,2.9324649239619256,31998.0
MOCTEZUMA 2A SECCION II,VENUSTIANO CARRANZA,19.431650508,-99.095031045,0.3465421770157533,1.3830196155917454,1.644230473718961,1.436889684006344,1.2102613405290386,0.2655326204308098,0.8896693531207973,1.9061871536718036,1.3959444612925629,1.907274999381504,1.0168839863107728,0.5863893245045999,3.976876750056245,3.6653272894426503,0.4990983157558036,2.0469287056998486,29284.5
MOCTEZUMA 2A SECCION I,VENUSTIANO CARRANZA,19.436643164,-99.092473706,0.7363840672443559,1.1167189112038205,2.1173076235559365,1.9274824621153948,1.567680731195532,0.3982314715845051,0.3543593200801589,2.3069675324115075,1.8450373735075367,2.263624799616296,0.4572250497671016,0.346160052722633,4.514946811187246,3.910084351836765,0.4957745216272473,2.1806360270749443,28552.5
MOCTEZUMA 1A SECCION,VENUSTIANO CARRANZA,19.429446313,-99.10578707,0.8813688622855317,1.3175677395664769,2.141130075337186,1.9370637188652935,1.792822582049319,0.17781588851958,1.5857470827754625,2.29940095801595,2.0054829346705207,2.598818293372875,1.8016372803710663,1.0787439938482983,4.009209390286772,2.6013241717628093,1.3659387903341538,3.003333919685012,12802.25
MIXCOATL,IZTAPALAPA,19.324910218,-99.048036237,3.836916046504695,1.4027900035070775,1.936757930034222,3.066424641455562,4.959590873293976,1.5673795925958467,2.380801642224969,1.90240795404702,4.045599862974602,4.056916009511354,3.971447112285934,1.9398072722763229,4.315219107846129,4.013162579650518,1.9826747475520696,9.510891274865008,15455.0
MIXCOAC,BENITO JUAREZ,19.372741503,-99.190355953,0.6792042005409704,0.1831648824247835,2.805976994921131,0.2761799876612853,1.353273675601396,0.3874387130266196,0.87522653193377,1.9848506414583,1.82578553723748,0.5612754412632037,1.69599047248847,0.4980533767127268,1.915687827765188,2.345331789838164,0.3223524214177205,0.9543328600866297,41043.044444444
MIRAVALLE,IZTAPALAPA,19.34288595,-99.037800054,4.28090203014305,0.2714542307273956,2.6268057218874445,3.906052107038136,4.278354515040864,0.7803995047902518,0.2078381411747354,2.726306167078284,3.3157257888980456,6.244366099480466,2.083381645141568,0.1637679075542664,4.297770636893549,4.949736049679872,0.7114561514927601,7.242642008881283,36390.333333333
MIRADOR I,TLALPAN,19.271646644,-99.219410197,2.4432822589191256,1.444368014600696,1.5608090015020872,2.621509861507872,5.608298676877911,1.430345501896751,2.5634406097026923,1.6243656304502216,6.733889058319339,3.698305033663487,4.118618136782037,1.6874608384211602,4.502109343758582,1.8850294121771904,4.030714980023887,5.128493595895107,11484.0
MIRADOR 2A y 3A SECC,TLALPAN,19.269803273,-99.184518713,2.532624720759128,1.347162611216437,1.8696867620286857,2.3260556176655784,2.1448244559022047,1.1537376149251473,1.4708438728684137,1.1875439821144242,4.834744417624172,1.6443842532186062,5.923690183828931,1.5733815756461984,2.506560319144988,0.5997677890953372,1.7379151406915063,2.878396793385128,16209.0
MINERVA,IZTAPALAPA,19.353542322,-99.109876143,0.4032208714410099,0.4250448171206472,1.4800517446119708,0.8091484936392207,2.3218745301992345,0.2439291510106977,0.7992492995378454,1.168844652090275,1.9402491945782097,1.4092768704149423,4.028889212897011,1.159424160946634,3.259240151251847,1.203042799337833,0.4235563255265566,2.666464205760625,16120.0
MINAS DE CRISTO,ALVARO OBREGON,19.381050021,-99.198021509,0.7606058614991343,1.0258660320135324,2.0463185125534937,0.8238408126248561,2.1969237788915974,0.5998975387472792,1.226194645850228,1.9082990023123128,1.0752511739646151,0.8298893407678921,2.4174913470812998,0.6673540111841665,3.138686882946808,2.233202624041171,1.0729935648129223,1.385720160006219,25466.333333333
MILITAR 1 K LOMAS DE SOTELO (U HAB),MIGUEL HIDALGO,19.441127193,-99.225651108,2.226070477548136,1.3712591589796417,1.3146121576928471,1.8466554092600145,1.8495589402667527,1.0187592434598096,1.3690803455016751,3.065072417484181,3.4969144290619947,3.2106046753056656,1.4034759540010815,0.9381250795909164,4.972120468145856,3.29841007332122,0.682176939691752,0.7751492901640364,46892.333333333
MIGUEL HIDALGO OTE,TLAHUAC,19.290678822,-99.043319806,4.729835237662348,1.0330410000052614,5.4472819596141,2.491092852998325,8.61222353220325,1.9295126148170016,1.7171791400283274,3.546578785851969,5.352786502673237,3.567857058844849,6.80646382469965,1.4682238846124498,7.696017789168336,5.226366945940784,1.028003124061328,9.105512081290833,22039.0
MIGUEL HIDALGO (U HAB),AZCAPOTZALCO,19.493208154,-99.198470467,0.6881264060149309,0.2980110310074763,1.911594966067408,0.6388760733611346,1.6358835416737292,1.4954470669597384,1.17412212092956,2.527288441407253,1.5369642834288124,3.6188752164344256,4.737992404605347,0.3316269838159799,5.074459966600188,1.935627352224164,1.736056915268676,2.3935130467507806,36994.0
MERCED GOMEZ,ALVARO OBREGON,19.364639423,-99.201173842,1.5779854851478046,0.5867030154813323,2.543917991908466,1.622329590605084,2.7399443749914965,0.5513582767448587,0.8431671681479257,3.358804955113627,2.782247624818309,1.8127213687825845,0.6790882377858184,0.7155990626100579,2.53026328903846,3.0636414341586296,0.5581141809357247,1.1197820352342711,36214.277777778
MERCED BALBUENA,VENUSTIANO CARRANZA,19.420003211,-99.12278358,1.3595648589255134,1.5299762190655513,1.0260598982532432,3.364810176615638,2.1114439000709893,0.3297219126315372,0.5098152745708517,0.9508064236708228,1.7105094747784826,1.584013209897195,2.57288756695494,0.7424734967426245,3.3532587863486545,1.8734080574631624,0.3669767750790628,1.880552145955375,17714.0
MARTIN CARRERA I,GUSTAVO A. MADERO,19.486861738,-99.107919527,0.6583870110776316,0.0260400540205538,0.5334929284420813,1.0566800081088743,2.082954315907529,0.414592256783742,0.145800574262618,2.126003577420807,0.624914478383237,2.151968382602355,5.358134586541655,0.138329327574749,5.142063995670184,1.0899122311433882,0.5460985174971411,1.7410551791976447,15367.5
MARIA DEL CARMEN,BENITO JUAREZ,19.376170915,-99.138504834,0.55475299307881,0.4287839149985529,0.9397221030986468,1.4250014776019948,1.7110761979478837,0.3852762635267117,0.5967672927368441,1.6702646565767316,1.0924365038542214,1.7505131819900714,2.955777284574184,0.4170604335928813,1.4117191807698997,1.5944857986750802,0.2932882069843111,0.92859227946363,35995.666666667
MAGDALENA DE LAS SALINAS,GUSTAVO A. MADERO,19.48260036,-99.137343615,0.3373937261949212,0.3003970347330835,1.2065429349521375,1.6301610828788176,1.375797295687126,0.2779203351700477,0.451440866481926,3.091623897281784,1.2259056551741,1.8697401393842945,4.5534901806875645,0.653231806427004,5.570706752721216,1.1608912173212391,0.7630137869470953,0.9579636615233956,26311.0
MAGDALENA ATLAZOLPA (PBLO),IZTAPALAPA,19.376026524,-99.110523614,1.0518006372539546,0.3870892523918509,1.523524433521593,2.0261276941732613,2.9025385295695383,0.7336623910379639,1.3587573054702995,1.9489718665368436,1.1828703683762527,2.129751884361021,4.4284087603577005,0.2083529659595386,2.9990915439485617,1.0391955291719677,1.2463643408773724,1.2959410515115424,17508.0
MA ESTHER ZUNO DE ECHEVERRIA-TLALPUENTE,TLALPAN,19.248715374,-99.18711957,1.8568759136129045,1.4800243253341483,4.216031037783303,4.677681196699323,3.998796864430042,1.4721698652088824,1.3778883930010148,3.5428040353881003,7.169048492291487,3.970576568493483,7.961233242175264,1.2345186708213696,4.442458260800615,2.469013174424573,3.674506509346273,5.222962262628861,3235.0
LOS ROBLES (FRACC),COYOACAN,19.315159563,-99.133232112,0.7470665319601226,0.4764324687686335,0.167993682054127,0.9190316231564132,1.1242663698037023,0.4740749351679938,0.3123428322985808,2.3968591048543537,0.6960145321410074,2.9309519789095395,4.305455267540194,0.9724768144442976,0.8280687390572545,0.3826887295928874,0.2957060351280202,0.6975513171999448,26559.0
LOS REYES (PBLO),COYOACAN,19.338061638,-99.145541813,0.1550882524685732,0.1852732588894338,0.903667137070648,0.1004041914222005,0.5840028910359988,0.0946532432166055,0.5256716411293961,0.8138095600744374,0.9964159959595852,0.2134303449822244,1.4885830931008044,0.6580438800647035,1.0047901244477833,0.0793816949227979,0.3104976948512106,0.2356087592551992,30048.827586207
LOS REYES (BARR),AZCAPOTZALCO,19.485853321,-99.183895195,0.2252097095503842,0.203828808926917,3.5347414299269064,0.3970221386537383,1.4196832306010427,0.2534873969115907,0.9242269498954824,1.086840344361882,0.3700043692542199,2.314931746611261,5.271305508041831,0.1197390280115216,6.083574833276465,0.8037526776095048,0.1395204243961934,1.7562136795632386,23532.333333333
LOS REYES,IZTACALCO,19.396132702,-99.116607946,0.3494441208720293,1.3735046177581671,1.7078862236338883,1.5174109934858182,2.1518202852130472,1.4442255887308808,0.887760590900296,0.3947232811635872,1.543330876707416,3.5858943589622205,4.41095079077611,1.2941287627662568,2.309610701817961,3.1120805817593604,0.6044476956653485,1.9897455865597824,36782.5
LOS OLIVOS (FRACC),COYOACAN,19.313911551,-99.132140559,0.5679557758806731,0.5186527253483002,0.0529793629678726,0.7988155753240805,0.9480680341952226,0.5224023060540158,0.3354235426956699,2.2457176548844577,0.845165856580667,3.0458588156994626,4.476795122355758,1.1485503950188152,0.9122245232355094,0.5623125165102819,0.3451205391088664,0.8490761902184459,21460.0
LOS MORALES (POLANCO),MIGUEL HIDALGO,19.436976987,-99.209844098,1.005833683083165,0.4214893718067643,0.7224979055466597,3.417143351872575,1.399813904982684,0.1774597906387332,0.3488145855423289,1.5506686328182475,1.9178604971173543,1.5066778058128822,0.3245606765658025,0.4030397478286806,5.382032707505226,1.6444452431739334,0.0455115771940924,0.0961189628873011,57603.0
LOS GIRASOLES II,COYOACAN,19.305610774,-99.123125022,0.7173736283644704,0.2070586096012102,1.347105787271186,0.26573526427965,0.5246101765125988,0.2859605405636691,0.5740636490305967,1.5033740615602529,1.2183754478349824,4.08135136425543,5.712538417246379,0.1888029560102468,2.0254948332283487,1.490388116944986,0.2453398015406855,2.129228098506377,35526.0
LOS GIRASOLES I,COYOACAN,19.304444374,-99.120067101,1.0538066516693516,0.5504990057214987,1.6760559744535537,0.2899821921517151,0.8648594197422507,0.2626269412537256,0.8383129954355906,1.5842771842065957,1.1152154311518323,3.919215354201492,5.979679682074579,0.4702549926091682,2.3714647680661334,1.3469160659763053,0.5541397139768689,2.4673386421872205,10404.0
LOS CIPRESES,COYOACAN,19.325676847,-99.124732212,1.826992770232811,1.0048045746222338,1.5620535725649765,1.2770035503894848,1.2419347541446204,0.7406784283410023,0.5383451835729004,3.11234105442462,1.026858862674386,2.785979477479541,3.758232676793879,0.1605686391684126,2.1973664626835325,0.7904986729091393,0.3818799793600574,1.860457234071758,14726.4
LOS CEDROS (FRACC),COYOACAN,19.314467659,-99.113297509,1.680830284865537,1.201351374162957,2.029194358459205,1.1795231536500563,1.796729538470339,0.310522751473205,1.2820199536272423,2.8967034678283063,0.2088828351596538,3.359328065806749,5.486719938584009,0.3822501607434939,2.8883886422255505,1.172952138259786,1.2131913432238357,2.7795084710359688,7939.0
LOS ANGELES,IZTAPALAPA,19.343526291,-99.067864544,3.77374586028024,1.0122732284847926,0.7677795552536787,1.2747001580725,2.226557420547992,0.5269777757006038,1.1535866579683802,1.0802577643185332,1.5626762155879883,4.093953621740251,2.09251749128216,0.2121853311740322,1.3815384020033363,1.9253788761284945,0.8420939500522617,6.69223255473714,9453.5
LORENZO BOTURINI,VENUSTIANO CARRANZA,19.415681005,-99.124411554,1.3641389102395385,1.312607594290724,0.682338168922781,3.063892557769265,1.9398813917466784,0.4810855871090039,0.7869951707577115,1.3292541350070362,1.553104044950259,1.7676297981733986,3.014369849741624,0.2535878513176255,2.852079400095551,2.275751782773985,0.322519486896796,2.1304363666537034,25447.6
LOMAS QUEBRADAS,LA MAGDALENA CONTRERAS,19.315246843,-99.241045792,0.5103880178617829,1.0131187625576146,2.379242005972565,1.1824091273833437,4.975576969131311,0.092792715873763,0.9619657151783046,1.1061112206167474,4.686038484912605,1.049276617128011,1.2370806523733402,0.9741725096312088,1.85447720009656,0.9943249963689876,2.162044004820988,3.2610588121996265,39580.333333333
LOMAS HIDALGO,TLALPAN,19.274409263,-99.21489551,2.627527913122885,1.1648737942089604,1.312315133420427,2.541892583803861,5.100164142552806,1.1480740634585227,2.755517194182348,1.966196011125874,6.175201546527053,3.144415859063404,4.071084552256546,2.172571860630673,4.269509121530951,1.5878739298699402,3.6361834352714655,4.5645850622690265,20858.857142857
LOMAS ESTRELLA 2A SECC II,IZTAPALAPA,19.317550265,-99.093310122,1.3107137368598432,0.4860536045560784,3.857888262870373,1.9029317119198563,3.774507579821609,0.5546497847413674,0.439848401767111,1.489263296113194,2.288717988595209,1.7419046622278325,5.481927307705244,1.8999042974585345,4.151908799266439,2.127430667800456,0.4212569647759764,4.866905185721842,8397.666666667
LOMAS ESTRELLA 2A SECC I,IZTAPALAPA,19.31703286,-99.089291751,0.916665013427566,0.6610634097705871,3.562744539071885,1.6094101068564788,4.159315206757117,0.2096198625608655,0.5747642735007957,1.1860486179768437,2.35854364221798,1.4577705861275434,5.368999481933142,2.174937684972823,4.058642568723438,2.175543565707316,0.4754680630501702,5.287765024275422,22081.5
LOMAS EL MANTO,IZTAPALAPA,19.351038131,-99.087187514,2.235877841402006,0.9055810467092792,2.874845283782704,1.4950991335420856,2.0380919737690304,0.5889791658605107,1.3958375460745718,1.28242599190582,2.390850189497552,2.530514837492837,2.1006465614188947,0.7143378282179166,1.004621212487674,1.6500125204406944,0.5414341660157179,4.533547098249144,10600.0
LOMAS DEL PEDREGAL,TLALPAN,19.273343857,-99.218512099,2.387907483784596,1.2475245161232316,1.3701523539532825,2.477452443976283,5.490285301016836,1.2329527712904331,2.5556671899386494,1.6349956491233948,6.539447581579141,3.541453015161526,3.98846109182082,1.7840190272340073,4.324357428132702,1.8641546582931616,3.8248108220625054,4.953791845831311,59553.75
LOMAS DE VISTA HERMOSA,CUAJIMALPA DE MORELOS,19.380198611,-99.272097915,1.5193058765475416,1.3337133098861014,2.404581342445687,3.749003615740076,2.38057343195898,1.3245596481705282,1.863828152162743,1.3392872504898432,3.212685083410564,1.3345274002706158,1.6463836452028164,1.6853452947819538,1.933975214426306,2.1753855897760155,1.6768795789074895,1.9308521085101171,43202.219512195
