Colonia,Alcaldía,lat,lon,hospital_near,hospital_dist(km),pharmacy_near,pharmacy_dist(km),clinic_near,clinic_dist(km),dentist_near,dentist_dist(km),doctors_near,doctors_dist(km),convenience_near,convenience_dist(km),supermarket_near,supermarket_dist(km),butcher_near,butcher_dist(km),marketplace_near,marketplace_dist(km),greengrocer_near,greengrocer_dist(km),mall_near,mall_dist(km),school_near,school_dist(km),university_near,university_dist(km),kindergarten_near,kindergarten_dist(km),bank_near,bank_dist(km),atm_near,atm_dist(km),target
EL RELOJ,COYOACAN,19.319288436,-99.141316517,118,1.6657168840573695,135,0.3403756941193632,12,1.1000650823776197,36,1.8499310834732352,25,2.004519484205856,264,0.2544462019547385,28,0.27289006129668225,39,2.1491207243998387,10,0.8622674402816848,28,2.1459581775516003,21,3.6224375623270992,215,0.5823045653342315,11,0.7039115788409798,11,0.6435938136204783,178,0.25530555572484487,23,0.33695791546233245,23162.75
EL PRADO,IZTAPALAPA,19.358156174,-99.135336837,87,0.5112547679405928,540,0.12028871912139284,1,1.193539801485443,74,1.1224841195237076,41,0.5428868696764577,679,0.42034273513818754,309,1.2071904104083462,52,0.9907412635731663,28,2.0219477741463363,29,1.1441932214320936,21,1.5547012724705138,373,0.6032459531909008,78,1.5114419619491406,27,0.7329634477477118,527,0.6313457413115916,104,2.2233898659552107,38687.0
EL PARQUE DE COYOACAN (FRACC),COYOACAN,19.311004359,-99.130682453,118,0.21927325031059955,237,0.4841864513837461,12,0.36807324949759657,36,0.7362528253546884,25,0.5906025823516432,581,0.4663365970712971,61,0.5267335704973367,14,1.9132597298457146,10,1.1927599656145758,28,3.222937219660436,21,4.833919714123719,313,0.8703993708368667,11,1.0818293824026273,11,0.9156318797781929,198,0.5643699449718287,23,1.1358106339083536,43045.5
EL PARQUE,VENUSTIANO CARRANZA,19.422949472,-99.117636842,113,1.8846667950733884,336,1.5137911144235328,64,1.3356407625212228,42,2.8519667325133584,11,2.647919025589689,1113,0.3808837295768433,122,0.4134117261212078,23,1.1483108334295384,57,2.3000302256772476,26,1.9492768032757126,12,2.452053938235973,379,1.3094461609739427,67,3.9159009287492434,34,1.888275836723058,292,0.33624391731363723,24,2.146284205469296,14000.0
EL MOLINO,COYOACAN,19.321959325,-99.144772442,161,1.9473922076408272,135,0.585907867969532,12,1.567355153099851,46,1.4682536084847204,24,2.3282548700307504,233,0.6281411241733176,144,0.192659443228671,39,1.9057037185326098,10,1.1933170526218266,28,1.9036285618401132,21,3.272547650822772,215,0.783897793467151,11,1.0830549011913932,11,1.0843368815592853,178,0.6282759099436297,23,0.7936989736217938,48349.391304348
EL MOLINITO,CUAJIMALPA DE MORELOS,19.361480873,-99.287067168,153,1.7231828159523925,584,0.12390066824359375,73,0.6232015381567865,63,1.2220100150001356,82,0.12351882587456636,1380,0.11562770346393816,408,0.43772551966637063,43,2.3960438748601285,65,1.438200833551527,36,2.3920959139918505,14,0.2522986113020008,30,0.9517377410086245,64,1.0578593728850507,66,0.26051306487124787,247,0.15619303310506105,112,0.7037185900148734,54353.8
EL MIRADOR,COYOACAN,19.33668813,-99.156282905,160,1.105806757011493,551,0.26862637374664905,32,1.453883181361598,46,0.5693922070278079,51,1.0948325108295902,522,0.16363141107070453,92,0.5496265958612682,24,0.8555332011144068,49,1.0444355246592298,20,1.0374136933806384,21,1.8241320316449723,12,0.4295448493109367,78,1.9843135564408332,36,1.1265093213591604,690,0.3816182488784387,78,0.2766009236058187,28408.4
EL JAGUEY-ESTACION PANTACO,AZCAPOTZALCO,19.485319521,-99.17091285,134,1.5046577637110037,78,1.2043371341555484,24,2.338013484873771,59,1.3265378052512709,8,1.4611704479601038,1012,0.7328770478076697,296,0.32498333040837724,0,0.6279207041118726,36,1.4842927220197413,2,2.4628650711534243,19,6.059882731090593,106,0.6484858965569245,6,5.565425500253163,14,1.6043517541400663,152,1.2812014598151695,86,1.6315784148165187,27560.0
EL CENTINELA,COYOACAN,19.335851531,-99.139265063,161,0.7784185862007083,16,0.5488583924745569,87,0.851699752604451,23,0.6297795036679749,54,1.1985981059231632,23,0.27018077288398107,420,1.0827107666361737,24,1.4928100217584481,31,0.7837283827885825,20,0.8955159399025372,21,1.948295333296444,407,0.6309216609222877,78,1.0389556866206355,36,0.754359091745827,278,0.3536173865109233,110,0.9231525749875784,23529.75
EL CARMEN,IZTAPALAPA,19.334457666,-99.060103783,81,3.3710458918654145,252,0.2512258189371292,21,0.28781926897591803,69,2.555139314062515,4,3.437200387343713,528,0.26544960913015414,279,2.3981947335409637,15,0.26496533351005286,5,2.6099560545821476,44,4.003373601842283,27,3.2798373673278483,462,1.20153483511552,79,2.6692589363816848,7,2.5570914218869842,107,1.8562141007793147,104,7.9199738422706885,5145.0
EL CARACOL,COYOACAN,19.303752897,-99.162422092,135,0.7294291631275577,121,0.7943026878575181,20,1.1575324715734043,10,1.2867095944171518,2,0.7640000067217473,378,0.2899398576008352,173,0.8054911284078891,39,1.2182935194255284,71,1.2330598794321417,10,0.8956296780864946,0,5.086710434620685,145,0.9436375897086042,0,1.054391932486974,35,1.0036239715623165,329,0.4045877408603627,74,0.2902966618875358,19221.75
EL ARENAL 2A SECCION,VENUSTIANO CARRANZA,19.423282868,-99.057184463,120,3.1032817219203093,262,2.3627598278472797,35,2.9412793071661922,31,3.1144000457186403,39,2.924789386653632,1109,0.8678712458133814,356,0.8088852023858677,21,3.017583129374085,56,3.382767018067675,24,2.9081213122305485,24,4.260044875182027,486,1.15654054001714,16,4.692793394419742,4,3.2477075434438123,378,1.1115359236477773,90,2.197915236165164,24898.0
EJTO DE OTE II (U HAB),IZTAPALAPA,19.381664519,-99.036434104,147,3.0127785678215075,175,0.7253913277699336,77,1.1136447456620766,29,4.322023129425946,77,3.8255361888984334,537,0.43243519563297916,49,0.9762541204464601,57,4.321357796837824,3,2.918628635456488,15,5.729907761401195,27,4.224702652455633,452,2.0758037555530544,76,4.13011181789839,3,3.148955752647025,69,0.7302329984855805,99,3.7722684730124136,12766.0
EJIDOS DE SAN PEDRO MARTIR I (NORTE),TLALPAN,19.272609775,-99.156869793,73,0.9171520324012945,129,1.2792222233406958,39,2.142446247147401,43,3.0502788983083695,67,1.2384306372586733,909,0.523248478760492,186,1.2253698902111823,4,3.0236273351474567,71,4.555944171025131,32,0.21888357860551708,5,7.5540951147826325,433,2.353464074552843,8,1.414183130325515,35,2.739846924406808,365,1.12572225213719,37,3.159345767090486,26867.5
EDUCACION,COYOACAN,19.336697577,-99.134588737,161,1.197952980665856,394,0.3957008083322894,87,0.8961224439289356,23,1.1021228723850658,42,1.2165817840783173,818,0.36714749513532324,420,1.4271270606283029,24,1.8924636259480558,31,0.29556597231885356,20,1.3255030456956425,21,2.154953711793882,407,0.8037794276844091,78,1.0833488351103753,36,1.1949176653079956,8,0.46377802024694276,110,1.3911528740656267,26262.3125
DR ALFONSO ORTIZ TIRADO,IZTAPALAPA,19.38643934,-99.079562246,84,1.6669303162890563,209,0.5169487691631417,35,3.2140164554228146,26,2.5151281715311136,17,1.7407702375117375,480,0.5954953205583802,189,0.4130180367490138,19,2.494253266775269,54,1.3372257004601809,15,1.8244531107233797,27,2.8509771592028708,381,1.448911735054882,16,1.6360518410731382,3,1.6060850699199207,343,0.22189482026835033,91,2.6276473388849264,6400.0
DOCTORES V,CUAUHTEMOC,19.411465643,-99.145934209,11,0.5732569792882345,98,0.45967853737156456,44,0.7635395557110521,5,1.5699533380193569,23,1.0791020307854975,372,0.24674966918458466,352,0.32953373476398184,8,1.1020482495910096,57,1.04434991837732,8,1.3788770919149689,1,0.9980513176758351,377,0.7416198190998701,17,1.5195351531814238,20,1.1605498761439657,125,0.936373148218483,25,1.0960444716707807,30119.454545455
DOCTORES IV,CUAUHTEMOC,19.412244645,-99.151866592,11,0.18869402863144852,299,0.32893985084385013,44,0.8128160275489738,68,1.2853147351331957,1,0.6105984642789157,623,0.23142541763655664,352,0.43721870130501916,47,1.0715676643216985,63,1.4881550641858754,8,1.3661619206516942,1,0.3888926678824491,77,0.5668369002228771,17,0.9079113357213826,21,1.3665767233614246,125,0.33651558120701025,25,1.3598468555247856,29742.2
DOCTORES III,CUAUHTEMOC,19.41655777,-99.145690775,85,0.781545537064102,563,0.33561042554912457,44,0.2534155659873595,68,2.058341187047377,11,0.6351144480418021,453,0.2925712708746915,352,0.8050335557655011,8,1.6687057245638948,57,0.726693813536148,26,1.6243554606181936,1,1.176212704409518,377,0.8754258013693208,62,1.4559446515305792,20,1.7267645003102308,125,0.9567084261834999,18,1.3037079092635058,32007.347826087
DOCTORES II,CUAUHTEMOC,19.419825725,-99.151067843,25,0.6489072074038984,298,0.3285344156135338,34,0.30547163153800005,68,1.7776745152077753,26,0.7517856211328293,1122,0.2314274524345825,317,0.7454028258562136,47,1.59610296345039,57,1.2805826054918124,26,1.8422970861424344,1,1.0490344282317743,77,0.7032859990297994,62,0.9794039112735182,25,1.532659174154629,121,0.6971089376154066,18,0.7005321425361609,31828.25
DOCTORES I,CUAUHTEMOC,19.423846351,-99.147454667,85,0.6064594059596086,297,0.2535751512048561,34,0.2808468650788415,68,2.359687653566248,10,0.4421793850248261,674,0.1476251188354079,149,0.6246566445771173,23,2.1171704044940034,57,1.0887927173148615,26,1.3157925510594495,1,1.623384509577417,195,0.7966555036051134,62,1.530015893154734,25,2.020160776385787,254,0.4366196311014166,18,0.6635199728682841,37666.5
DM NACIONAL,GUSTAVO A. MADERO,19.475310316,-99.095534553,4,0.29070743707786345,276,1.2422754595588854,29,2.202615001080861,45,2.032647770638855,9,2.7341955273727705,14,0.38492405989949047,428,0.5032267913270585,56,1.3584068287089273,29,2.135125671490402,43,1.3673310377574235,24,3.859112511637651,296,0.7581660040301185,74,6.094268316145925,72,2.814952323377687,428,0.8689438257199631,7,2.2885169813619006,18333.0
DESARROLLO URBANO,ALVARO OBREGON,19.3821086,-99.221513154,111,1.9435903068987261,139,1.0247043240244749,10,0.4233247970238617,44,0.4386088334941139,63,3.670690347003046,895,0.5407895202710625,391,0.6242749043451893,66,4.23936042309681,37,2.2140411119073873,21,3.245313060550582,25,3.5360370240597176,316,1.6250131105864707,4,4.374714777838522,12,2.628721710582755,444,2.372567921834203,1,1.792284563240354,61132.5
DEL VALLE VII,BENITO JUAREZ,19.368839059,-99.171180298,13,0.978602916501898,26,0.4257631371092907,8,1.8875977440866523,65,1.504962770459458,65,1.0377968186282913,74,0.29384559817240263,98,0.48483702490781827,44,1.8919014825059153,24,0.24586492993764528,30,1.5469483159540216,25,3.007884573400577,300,0.25119765959224327,66,0.6392215086344428,62,1.7228306534472244,190,0.4978385727887437,41,1.0528269788733988,41310.653846154
DEL VALLE V,BENITO JUAREZ,19.375425192,-99.169177421,18,1.0677090929508597,26,0.42622986318804307,61,1.1885529392908276,34,1.2291211248958747,65,0.9104317001921405,155,0.10593136172844692,26,0.3835106681717397,44,1.5526420304731476,26,0.47586543016336086,38,1.3419184167175366,21,3.477387842707549,81,0.5370069608792272,66,0.35839404229330846,62,1.6339039280418752,28,0.616418004039833,41,0.5722080029923124,47142.02173913
DEL VALLE III,BENITO JUAREZ,19.386991303,-99.167345753,18,0.37779133369409,467,0.032749315953661796,61,0.1123476088192213,34,1.0922126178139984,65,1.6678329947063082,369,0.05755706358942727,375,0.35000215401516943,66,1.5150741890413304,78,0.9671220331094929,38,0.7704036381237583,1,2.9816001713147626,72,0.40510088338263495,66,1.5586315557966508,23,1.3801766360358445,105,0.29688114209070926,22,0.7672583127359126,45351.157894737
DEL VALLE II,BENITO JUAREZ,19.392247872,-99.166597104,18,0.8998673796735756,4,0.28704725394342495,82,0.3102047804272994,34,1.4651926054401445,75,1.167087208474932,637,0.12663224565316644,375,0.24946698610524415,66,1.6337643816479408,78,0.37757207144174104,38,1.0833769722560307,1,2.4240654146375853,72,0.22429644235784138,66,2.1429141472392903,26,0.8179601451119051,446,0.05794508371149729,22,1.2415710704357619,42209.954545455
DEL RECREO,AZCAPOTZALCO,19.472623092,-99.183804135,59,0.8987656909857283,80,0.5507644084405096,48,2.6601389151502026,47,0.7800226314553271,47,2.50886633720787,630,0.6706464195708683,187,0.6367864413022569,0,1.3273554570663115,20,1.1537503075114226,2,0.8787568204217525,3,4.363780372617303,98,0.5620943389444816,6,4.798643896727579,15,0.37442628417040785,337,0.6291691298375971,42,0.9285169043451134,21282.0
DEL NIO JESUS (BARR),COYOACAN,19.340766659,-99.15911647,19,0.838381517912827,314,0.34584471376757014,32,0.990122477121693,30,0.34564541359566026,36,0.7172723176494235,641,0.2958011060133138,113,0.4430618622653883,20,0.5459271795235386,49,0.9177769766140775,23,0.5396254183991243,21,1.6312417256403062,196,0.6872244811293059,78,2.100387274291618,36,1.4183620247047917,613,0.3628042524877745,76,0.5904002001670309,55807.5
DEL GAS (AMPL),AZCAPOTZALCO,19.466796823,-99.158558595,61,0.9431539941940486,389,0.4432766389249678,27,0.7957995812854551,66,2.2107382140999032,47,1.0089469350906017,802,0.43121429129894784,241,0.2446858327499324,0,2.331695855589145,36,0.9868533181780125,19,1.6413593999788645,12,4.157245693640657,42,0.5043243723898013,6,3.351965164222707,50,1.6321941649508538,544,0.41555667965343707,3,1.2871039327448355,35094.0
DEL CARMEN,COYOACAN,19.353469853,-99.16558186,19,0.7343144510010664,156,0.3250190455746755,32,0.8807161363924593,30,1.2706315776753612,52,0.5455432730236012,460,0.24033690109272146,333,0.6732566515406572,20,1.0212023250289028,49,1.7459126901080906,23,1.0274065604648688,21,1.8408667378851624,163,0.4446602968138206,1,1.4731316421690912,67,1.777611446929713,30,0.27131440275801616,31,0.3208424376771751,64041.244444444
DEL BOSQUE (POLANCO),MIGUEL HIDALGO,19.433587071,-99.209322854,1,1.2926111522079018,395,0.5780073473971001,88,0.7293098498558609,35,3.257311059641266,44,1.4132679345839478,589,0.24232779458259343,151,0.24413908481193813,10,1.3696109373636816,13,2.0084924020331316,27,1.3226161853329825,4,0.5308353883215291,31,0.4900123299440654,6,5.3381997334677616,55,1.3922735284533216,463,0.3578767072796435,95,0.40403447821380856,57257.846153846
DE TARANGO (RCNDA),ALVARO OBREGON,19.362850054,-99.222376998,158,0.24169483103453016,363,0.5364797306254264,84,1.9856483124224904,44,1.7874107526417506,78,3.4275488983790114,58,1.4302763819579032,306,1.1199948850178096,105,5.074118424409082,12,0.5786318966474946,37,3.004265306439172,25,2.5859404703101845,82,0.9694520004330022,4,3.9782678336837156,12,0.8602076225513339,25,1.4258409035269537,1,1.8805426665950677,27805.0
DE LA CANDELARIA (PBLO),COYOACAN,19.331266935,-99.14953489,161,0.9984784063477502,131,0.4785252157032976,87,1.7436521509985363,46,0.37604403799790576,54,1.2871585660087672,1192,0.45304578751779484,144,1.1262965120023525,24,1.3032075085587147,49,1.5390099774884392,20,0.9597528416140644,21,2.222202835005412,506,0.4439545998818658,78,1.8630762271997405,36,0.9203645635591133,179,0.4995873027591669,110,0.7634442877239382,31006.5
DANIEL GARZA (AMPL),MIGUEL HIDALGO,19.408791341,-99.193402355,141,2.012474129219558,176,0.8947893368269896,7,1.8742311474505697,35,0.33510520606680844,63,0.5571207140627533,10,0.8206195108424469,80,0.8888509535298926,10,2.4645488917825755,1,0.8095138758048949,14,2.472494846858703,19,2.770975225890536,9,1.0455962577975777,17,3.6159616596663717,55,2.1571161588580754,550,1.7766789510251983,47,0.9699490943247568,56339.166666667
DANIEL GARZA,MIGUEL HIDALGO,19.405021159,-99.19909557,111,1.9215140492415719,176,0.30431206761608154,7,2.301912736265032,35,1.0630733389632843,63,0.3889478877302472,10,0.27858351119519853,80,0.24960944106236002,66,2.581455745325298,1,1.0971849472437505,27,2.8722620447936955,23,3.3173665938732837,9,0.3922167146854159,17,4.2978274914237975,22,2.4208290122011014,444,1.2163502447177548,47,1.6210794041666134,7800.0
CUITLHUAC 1 Y 2 (U HAB),AZCAPOTZALCO,19.472365823,-99.166939582,61,0.13296205158113472,110,0.48465517622886156,27,1.7508816048117406,59,2.0314626012362806,47,1.4538545537021936,239,0.2042690991764105,287,0.27702133990284594,0,1.2746883636049913,36,0.6265317447140779,2,1.6572812457929003,19,4.855308381079413,118,0.6490975582841259,6,4.068177749878906,15,1.9228370015318805,208,0.7186105067667556,86,0.47077242132423186,24286.0
CUCHILLA PANTITLAN,VENUSTIANO CARRANZA,19.421534579,-99.064159639,120,2.3523831224119887,326,2.054838046172102,35,2.186032745889907,31,2.3626515617066257,39,2.16799531030891,186,0.601022931980287,356,0.22856990619551132,21,2.2621552494621198,56,2.6387116534657884,24,2.152474439356114,24,3.730773341403823,486,1.8915752108215325,16,4.021519681816579,4,2.9393378209874377,378,1.0634246534291887,90,1.4680236591486227,21491.0
CUADRANTE DE SAN FRANCISCO,COYOACAN,19.34181189,-99.163622501,36,0.6022644563341317,321,0.3493805326449294,32,1.036976541622133,30,0.535784781098778,36,0.34818307284876093,892,0.10222170964927103,113,0.33657964511619737,20,0.45337440605333235,49,1.3104944750115943,23,0.4468626044150665,21,1.9263852408466107,14,0.4465900993531775,27,1.7689741458182198,36,1.9039977729220066,211,0.32151750784758176,76,0.8747067612547891,43528.0
CTM X CULHUACAN (U HAB),COYOACAN,19.307771329,-99.110093978,96,1.9396779838028826,536,0.8315490327238394,12,2.456004968929531,37,1.3983608431617742,25,1.8935655527513822,1246,0.30698880825164404,202,1.5714540255671214,14,2.6121824718948163,30,0.7521932324104776,44,2.8822483670838754,21,6.2704481340077125,55,0.2838230398433844,11,3.2715192965921758,61,1.9202633792016257,227,1.5523614537548518,23,3.2590388238630434,25025.5
CTM VIII CULHUACAN (U HAB),COYOACAN,19.316734327,-99.103295618,81,2.2771658891576054,511,1.2328266618074517,12,3.0949095060376277,36,2.2465098188494,25,2.847003844796669,440,1.184941647786288,334,1.0352729043500744,60,2.2631165076105346,30,1.254434344589776,44,2.4944240834711695,21,6.074151078915973,55,0.9820651977830656,11,3.95529017500108,61,1.292131685361633,569,1.0209769089103127,23,3.8181314219489613,29467.0
CTM VI CULHUACAN (U HAB),COYOACAN,19.323262984,-99.118480938,96,1.8431781762420134,358,1.1241712091922338,12,1.8213120399850653,36,1.1917955888038965,42,1.5699821648394203,457,1.1116702636209834,282,0.3635405253233565,52,3.492731703701464,30,1.2078901010027228,47,3.375113497752358,21,4.402357906486908,250,0.596090656380162,11,2.604170342330748,9,0.24811708748488057,641,0.9506805554316304,23,2.341925888030479,13434.75
CTM V CULHUACAN (U HAB),COYOACAN,19.331571441,-99.114195728,42,2.857444874158299,394,1.9691833854965946,12,2.7674528938536542,36,2.215975648438279,42,1.0865056408254774,26,1.5267877873651392,25,0.6602677555817644,52,2.802736235276456,9,1.1019235207789877,47,2.595486735665679,21,4.182982761181384,427,0.81354984594203,78,3.0703250557569723,61,0.7716454239869819,641,1.1777104787921562,23,3.145316002706178,26276.4
CTM IXA CULHUACAN (U HAB),COYOACAN,19.310886543,-99.105795725,96,2.3837732542068797,520,1.2328053408942767,12,2.833045077833378,37,1.9501067452281584,25,2.392521575259464,440,0.7855002375842545,334,1.6418054390095145,60,2.2365777061728696,30,0.9534489876462888,44,2.493536935029631,21,6.316766495235996,55,0.4152331278011069,11,3.6782564813938996,61,1.6938168833306635,569,1.6235408319756524,23,3.613734341604264,17300.5
